idT,idM,idK,rmsX,rmsY,rmsZ,aRms,aPeakX,aPeakY,aPeakZ,aPeak,latitude,longitude,vreme,brzina,maxX,maxY,maxZ,opis
4307,96,13,0.1838,0.1652,0.3386,0.4192,-0.6073,-0.1731,-0.9034,1.1022,44.3063683,20.25506,2016-01-19-08-27-35,85.3288,-0.607337713,-0.515131474,1.015381813,its vezbe
4308,96,13,0.1406,0.1212,0.2352,0.2996,0.4662,-0.1121,0.9345,1.0503,44.3073866,20.2520983,2016-01-19-08-27-46,84.1262,-0.478387356,-0.395156145,0.934453011,its vezbe
4309,96,13,0.1175,0.1067,0.2034,0.258,0.0621,-0.0246,0.6841,0.6873,44.3083183,20.2485316,2016-01-19-08-27-59,87.8711,-0.417996764,0.373425245,0.684081078,its vezbe
4310,96,13,0.1354,0.1287,0.2364,0.3013,-0.2817,0.0576,-0.9557,0.998,44.30913,20.2463916,2016-01-19-08-28-07,93.671,0.476907969,-0.4221569,-0.955679893,its vezbe
4311,96,13,0.1512,0.124,0.2757,0.338,0.1075,-0.0199,1.0194,1.0252,44.3109333,20.243125,2016-01-19-08-28-20,87.1392,-0.579868317,-0.41804266,1.019366264,its vezbe
4312,96,13,0.1513,0.144,0.4345,0.4821,0.314,-0.092,-3.0004,3.0182,44.3124516,20.241075,2016-01-19-08-28-30,89.3646,-0.623858035,-0.501575232,-3.000381708,its vezbe
4313,96,13,0.1268,0.1223,0.2157,0.2785,0.4443,-0.3047,-0.3383,0.6362,44.3141066,20.2387733,2016-01-19-08-28-40,90.9082,-0.488201618,0.325944543,0.590789795,its vezbe
4314,96,13,0.2183,0.2329,0.3645,0.4845,-0.6148,-0.1901,-1.2338,1.3915,44.3155466,20.2362766,2016-01-19-08-28-50,100.516,-0.86758256,-0.994541168,-1.233768463,its vezbe
4315,96,13,0.2474,0.1751,0.3055,0.4303,-0.7883,-0.0018,1.1345,1.3815,44.3165283,20.2341783,2016-01-19-08-28-57,105.2634,0.874058723,-0.547620654,1.193603516,its vezbe
4316,96,13,0.1617,0.1135,0.2334,0.3057,0.1127,-0.0467,0.7735,0.783,44.3184116,20.2306083,2016-01-19-08-29-09,100.7754,-0.520596504,-0.28986311,0.773472786,its vezbe
4317,96,13,0.1768,0.1761,0.2851,0.3789,-0.4121,-0.3162,-1,1.1269,44.3223933,20.2253483,2016-01-19-08-29-31,96.2893,0.896844387,0.638385534,1.09841156,its vezbe
4318,96,13,0.1563,0.1817,0.2747,0.3645,0.1296,-0.5811,-1.0089,1.1715,44.32392,20.2238599,2016-01-19-08-29-39,93.6247,0.609507084,-0.581143856,-1.008868217,its vezbe
4319,96,13,0.1688,0.122,0.2336,0.3129,0.04,-0.2336,-1.1123,1.1373,44.3230137,20.2244547,2016-01-19-08-29-49,0,0.889452457,-0.460636467,-1.112349033,its vezbe
4320,96,13,0.1087,0.1097,0.2072,0.2584,0.0579,0.3747,1.1166,1.1792,44.332423,20.2167563,2016-01-19-08-30-15,0,0.375741959,-0.399909616,1.116627693,its vezbe
4321,96,13,0.1893,0.1755,0.3984,0.4747,0.4165,0.1175,1.7836,1.8354,44.33455,20.2150933,2016-01-19-08-30-31,22.803,-0.811382771,0.630415678,1.783635139,its vezbe
4322,96,13,0.2795,0.3094,0.5131,0.6612,-1.034,-0.9797,-1.8265,2.3163,44.3362883,20.213055,2016-01-19-08-30-41,78.8526,1.064912081,1.467317343,-1.826505184,its vezbe
4323,96,13,0.1666,0.1686,0.2854,0.371,-0.154,-0.545,-0.9212,1.0814,44.3380083,20.2109933,2016-01-19-08-30-51,87.9916,0.599825144,0.709744215,-1.021056652,its vezbe
4324,96,13,0.1576,0.1723,0.3032,0.3827,0.3822,0.171,0.915,1.0062,44.3396566,20.2084133,2016-01-19-08-31-01,105.2949,-0.47887826,-0.455121517,0.914995193,its vezbe
4325,96,13,0.1866,0.1783,0.3461,0.4317,0.2683,0.2528,1.254,1.3071,44.3407833,20.206595,2016-01-19-08-31-08,104.5518,0.668083906,0.553351045,1.254041672,its vezbe
4326,96,13,0.1684,0.1495,0.3151,0.3873,-0.3258,-0.2396,-0.9229,1.0076,44.34262,20.2032383,2016-01-19-08-31-20,103.2677,0.437414408,-0.473383367,-0.922915936,its vezbe
4327,96,13,0.1355,0.1277,0.2729,0.3303,0.1464,-0.0461,-0.9657,0.9778,44.3443099,20.200195,2016-01-19-08-31-31,100.1213,-0.509670258,0.345070481,-0.965687752,its vezbe
4328,96,13,0.1489,0.1598,0.2741,0.3505,0.171,0.1015,0.8393,0.8626,44.3459749,20.1977583,2016-01-19-08-31-41,94.553,0.489795685,-0.624420643,0.839343071,its vezbe
4329,96,13,0.1611,0.1323,0.256,0.3301,0.5186,0.1578,0.6319,0.8325,44.3470266,20.1964816,2016-01-19-08-31-47,92.1515,0.544825554,0.372577667,-0.757806778,its vezbe
4330,96,13,0.2227,0.1689,0.3733,0.4663,1.1825,0.4071,2.6914,2.9677,44.3510133,20.1923383,2016-01-19-08-32-11,84.3967,1.182475567,-0.824792683,2.69137001,its vezbe
4331,96,13,0.1604,0.1455,0.2757,0.3506,0.1323,-0.2119,-0.9239,0.957,44.3532016,20.1914633,2016-01-19-08-32-21,89.0737,0.52385664,0.507241488,-0.923852921,its vezbe
4332,96,13,0.2075,0.1862,0.3245,0.4278,-0.4602,-0.3987,-1.2365,1.3783,44.35521,20.1906533,2016-01-19-08-32-31,91.7532,-0.882697225,-0.621045709,-1.236540318,its vezbe
4333,96,13,0.1613,0.1312,0.265,0.3368,0.0443,-0.1376,-0.8706,0.8826,44.3565433,20.1902133,2016-01-19-08-32-37,85.5771,0.521623611,0.402765512,-0.87064743,its vezbe
4334,96,13,0.1619,0.1366,0.3526,0.4113,0.2172,-0.3833,-1.3509,1.4209,44.3589633,20.190295,2016-01-19-08-32-52,81.2615,-0.817925215,0.494178295,-1.350874901,its vezbe
4335,96,13,0.1352,0.1149,0.2395,0.298,-0.384,-0.2547,-0.9406,1.0474,44.36057,20.1913116,2016-01-19-08-33-01,64.1861,0.562213898,-0.516717136,-0.940609932,its vezbe
4336,96,13,0.1075,0.1007,0.1865,0.2376,-0.1586,0.0447,-0.5543,0.5782,44.3618899,20.1923949,2016-01-19-08-33-11,56.0773,-0.397931576,0.278502822,-0.554276466,its vezbe
4337,96,13,0.1434,0.1227,0.2295,0.2971,0.3559,-0.2483,-0.7923,0.9033,44.363295,20.1938683,2016-01-19-08-33-22,66.4819,-0.572811246,0.400975227,-0.792263985,its vezbe
4338,96,13,0.1391,0.1273,0.2662,0.3262,0.0283,-0.0152,0.8738,0.8744,44.3641916,20.1958266,2016-01-19-08-33-32,69.7488,0.491081238,-0.602574885,0.873829842,its vezbe
4339,96,13,0.1337,0.1269,0.2873,0.3414,-0.39,-0.1124,-0.9971,1.0765,44.3652316,20.1975833,2016-01-19-08-33-42,65.826,-0.403427958,-0.460697532,-0.997071743,its vezbe
4340,96,13,0.1008,0.0989,0.2576,0.2938,-0.2704,-0.2075,-1.0927,1.1446,44.3658616,20.1999166,2016-01-19-08-33-52,73.2565,-0.333938122,0.290768623,-1.092665672,its vezbe
4341,96,13,0.1166,0.1123,0.2322,0.2831,-0.1823,-0.1141,0.6225,0.6586,44.3665016,20.2014699,2016-01-19-08-34-00,68.5073,0.355931997,-0.423068196,0.622509956,its vezbe
4342,96,13,0.1064,0.0932,0.221,0.2624,-0.2267,0.29,0.9407,1.0101,44.3673783,20.2030133,2016-01-19-08-34-09,69.0261,0.335269213,0.356745243,0.940662384,its vezbe
4343,96,13,0.1298,0.1283,0.2804,0.3346,-0.1079,0.2098,0.8449,0.8772,44.3681283,20.20598,2016-01-19-08-34-21,70.8624,0.539789438,-0.435879886,0.844917297,its vezbe
4344,96,13,0.1816,0.1297,0.3192,0.3895,0.8669,0.4612,1.2161,1.563,44.3689016,20.2086333,2016-01-19-08-34-32,73.9699,0.866867065,0.461173058,1.216098785,its vezbe
4345,96,13,0.1215,0.1214,0.2545,0.307,-0.0038,0.1209,0.7233,0.7334,44.3692033,20.2105933,2016-01-19-08-34-41,73.351,0.3895576,0.376802802,0.723315239,its vezbe
4346,96,13,0.1062,0.1012,0.213,0.2586,0.2281,0.1422,0.6505,0.7038,44.36976,20.2133616,2016-01-19-08-34-52,72.2818,0.479982138,-0.379871905,0.650505066,its vezbe
4347,96,13,0.1279,0.1131,0.2752,0.3239,0.2497,0.2703,1.2752,1.3273,44.3708866,20.2154166,2016-01-19-08-35-02,77.5221,-0.574763119,-0.402034491,1.27523613,its vezbe
4348,96,13,0.1837,0.1291,0.3038,0.3778,-0.5292,-0.3995,-1.1976,1.3689,44.372015,20.21649,2016-01-19-08-35-09,78.3986,0.791717052,-0.399513483,-1.197626114,its vezbe
4349,96,13,0.17,0.1781,0.3934,0.4641,0.2168,0.2591,1.2894,1.3329,44.3728316,20.21837,2016-01-19-08-35-20,12.6745,0.423744917,-0.516598344,1.289373398,its vezbe
4350,96,13,0.1818,0.1856,0.3839,0.4635,0.2394,-0.3388,-1.4844,1.5413,44.3747183,20.2202483,2016-01-19-08-35-30,69.2299,-0.687016964,0.594823122,-1.484395027,its vezbe
4351,96,13,0.1509,0.1462,0.3024,0.3682,-0.383,0.4834,0.9475,1.1305,44.3764433,20.2228216,2016-01-19-08-35-42,75.4412,-0.432483912,0.631618977,0.947492599,its vezbe
4352,96,13,0.1905,0.1694,0.3731,0.4519,0.1947,-0.2308,-1.3316,1.3654,44.3774966,20.2243883,2016-01-19-08-35-48,89.4962,0.694543123,-0.443016768,-1.331567764,its vezbe
4353,96,13,0.2047,0.2044,0.3802,0.4777,0.5468,-0.0123,1.3095,1.4191,44.3793666,20.2279199,2016-01-19-08-36-01,108.4246,-0.86025095,-0.771189094,1.309464455,its vezbe
4354,96,13,0.1554,0.1503,0.3534,0.4143,0.5138,0.3428,-0.8486,1.0495,44.3805666,20.2299183,2016-01-19-08-36-10,87.6969,0.51380229,0.682865381,1.002900124,its vezbe
4355,96,13,0.2062,0.1403,0.3035,0.3928,0.015,-0.0162,0.8755,0.8757,44.3824066,20.2329316,2016-01-19-08-36-23,85.2899,-0.666991711,-0.500033975,0.875466347,its vezbe
4356,96,13,0.1309,0.1185,0.2704,0.3229,-0.2431,-0.0865,-1.2236,1.2505,44.3838633,20.2346466,2016-01-19-08-36-32,83.0496,0.491233587,0.37226522,-1.223583221,its vezbe
4357,96,13,0.161,0.1585,0.3293,0.3994,0.5016,0.2021,1.1744,1.2929,44.3857466,20.2359466,2016-01-19-08-36-40,78.9841,-0.662375033,0.467748165,1.174383163,its vezbe
4358,96,13,0.1575,0.1321,0.3549,0.4101,0.1791,0.3435,1.1166,1.1819,44.387605,20.2376699,2016-01-19-08-36-52,79.2324,-0.482760072,0.454162836,1.116621017,its vezbe
4359,96,13,0.1362,0.1252,0.2945,0.3478,0.079,-0.1684,-0.9973,1.0145,44.3894183,20.2390083,2016-01-19-08-37-03,74.2386,0.434836149,-0.420624644,-0.997284412,its vezbe
4360,96,13,0.1424,0.1615,0.4143,0.4669,-0.0501,-0.1944,-1.4447,1.4585,44.3887816,20.2386783,2016-01-19-08-37-11,0,-0.502269089,0.485201359,-1.444653988,its vezbe
4361,96,13,0.1802,0.1716,0.3499,0.4293,0.3901,0.1859,1.5629,1.6215,44.3932961,20.241605,2016-01-19-08-37-28,0,-0.758981824,-0.782125235,1.562896729,its vezbe
4362,96,13,0.1936,0.2014,0.3555,0.4521,1.1734,0.3923,1.4132,1.8783,44.39255,20.2524661,2016-01-19-08-37-39,0,1.173395157,1.215749025,1.664956093,its vezbe
4363,96,13,0.2549,0.1738,0.3558,0.471,1.1051,0.9176,1.4167,2.0175,44.3990383,20.246575,2016-01-19-08-37-58,83.915,-1.539833188,0.917616606,1.416652679,its vezbe
4364,96,13,0.1325,0.1008,0.2422,0.294,0.2358,-0.0642,0.7582,0.7966,44.4016766,20.2489583,2016-01-19-08-38-13,90.6043,0.383260489,0.296564698,0.758241653,its vezbe
4365,96,13,0.1325,0.1336,0.2613,0.322,0.0915,0.1064,0.8701,0.8813,44.4031883,20.24992,2016-01-19-08-38-20,88.7698,0.427825928,-0.390803933,0.870061874,its vezbe
4366,96,13,0.1504,0.1305,0.266,0.3323,0.03,0.1098,1.0043,1.0108,44.401925,20.2490916,2016-01-19-08-38-31,0,0.436565638,-0.393775672,1.004330635,its vezbe
4367,96,13,0.1076,0.1001,0.2066,0.2535,-0.1489,-0.2156,-0.5759,0.6328,44.4040366,20.2493833,2016-01-19-08-38-38,0,0.246600866,0.324604273,-0.575937271,its vezbe
4368,96,13,0.1579,0.1091,0.2713,0.3323,0.2185,-0.0155,0.9643,0.9889,44.40365,20.2501383,2016-01-19-08-38-50,0,0.647521138,-0.402359545,0.964347839,its vezbe
4369,96,13,0.1466,0.1214,0.2368,0.3038,-0.397,-0.2239,-0.7492,0.877,44.4019666,20.2495483,2016-01-19-08-38-58,0,0.480650663,-0.749239087,-0.749210358,its vezbe
4370,96,13,0.157,0.1792,0.3019,0.3846,0.1374,0.5219,1.0755,1.2033,44.41191,20.2568233,2016-01-19-08-39-22,19.1007,-0.728975177,0.677074313,1.075458527,its vezbe
4371,96,13,0.1883,0.1545,0.287,0.3764,-0.2486,0.0831,-0.8907,0.9285,44.4140216,20.2597766,2016-01-19-08-39-33,96.2986,0.661207438,0.572587729,-0.890724182,its vezbe
4372,96,13,0.1393,0.1335,0.3458,0.396,-0.0962,0.1156,2.0384,2.0439,44.41524,20.2611933,2016-01-19-08-39-40,94.9848,0.391913891,0.401276708,2.038370132,its vezbe
4373,96,13,0.143,0.1338,0.2554,0.3219,-0.0339,0.2309,0.7703,0.8049,44.4178733,20.2630266,2016-01-19-08-39-53,83.6629,-0.462452173,-0.404797852,0.770267487,its vezbe
4374,96,13,0.1373,0.1253,0.3019,0.3545,-0.0208,0.2545,0.8998,0.9354,44.4200533,20.2643299,2016-01-19-08-40-04,84.5487,0.480933905,-0.33014977,0.899849892,its vezbe
4375,96,13,0.1588,0.1362,0.3086,0.3728,0.1015,0.0432,0.8917,0.8985,44.4216533,20.2649,2016-01-19-08-40-12,85.8773,0.598593473,0.495479703,0.89166069,its vezbe
4376,96,13,0.1834,0.1443,0.3079,0.3863,-0.7674,-0.0845,-1.0101,1.2713,44.423705,20.2652466,2016-01-19-08-40-22,85.6883,0.802131653,-0.390681386,1.150360107,its vezbe
4377,96,13,0.175,0.1726,0.2989,0.387,0.5632,0.018,0.9022,1.0637,44.4261183,20.2652783,2016-01-19-08-40-32,83.8112,-0.733893454,-0.612363756,0.902239799,its vezbe
4378,96,13,0.1491,0.124,0.2873,0.3466,-0.7354,0.6705,0.8016,1.2779,44.4276483,20.2650133,2016-01-19-08-40-40,82.2658,-0.735391915,0.670526743,-0.935800552,its vezbe
4379,96,13,0.1939,0.1586,0.3295,0.4139,0.917,0.687,1.6573,2.0148,44.4297133,20.2648166,2016-01-19-08-40-54,0,-1.335916281,0.686958909,-1.696849823,its vezbe
4380,96,13,0.1314,0.1324,0.2787,0.3354,-0.2181,0.171,-0.7768,0.8247,44.4329999,20.2646133,2016-01-19-08-41-04,79.288,-0.381994724,0.441938519,0.788862228,its vezbe
4381,96,13,0.1474,0.1277,0.3429,0.3945,-0.0057,0.3022,1.5437,1.573,44.4350966,20.2650316,2016-01-19-08-41-14,86.9391,-0.417217731,-0.422187328,1.54371357,its vezbe
4382,96,13,0.125,0.1188,0.2433,0.2982,-0.112,0.4214,0.829,0.9366,44.4361583,20.2653233,2016-01-19-08-41-19,86.0848,-0.379866958,0.421391726,0.846237183,its vezbe
4383,96,13,0.1663,0.1261,0.3093,0.3732,-0.5069,0.0093,-1.2646,1.3625,44.4392933,20.2668316,2016-01-19-08-41-34,106.8051,-0.506891012,0.406494379,-1.264619827,its vezbe
4384,96,13,0.1671,0.1541,0.3855,0.4475,0.5467,-0.0826,2.041,2.1145,44.4406016,20.26751,2016-01-19-08-41-40,98.4332,0.723024845,0.426159143,2.040967941,its vezbe
4385,96,13,0.1239,0.1123,0.2545,0.3045,0.0882,-0.3947,0.9918,1.0711,44.4429633,20.2690483,2016-01-19-08-41-52,89.1534,-0.421400428,-0.394741625,0.991822243,its vezbe
4386,96,13,0.1309,0.116,0.2775,0.328,0.0775,0.1182,0.9151,0.926,44.4454733,20.2705416,2016-01-19-08-42-04,86.6667,0.350076199,-0.397343695,0.915096283,its vezbe
4387,96,13,0.1462,0.1227,0.2902,0.3473,-0.2094,-0.105,-1.1415,1.1653,44.4474949,20.271795,2016-01-19-08-42-14,90.5487,-0.599150777,0.361465693,-1.141471863,its vezbe
4388,96,13,0.1462,0.1574,0.2545,0.333,-0.2452,0.448,0.7407,0.8997,44.4492533,20.272775,2016-01-19-08-42-22,94.8699,-0.423424304,0.492596149,0.814506531,its vezbe
4389,96,13,0.1244,0.1384,0.268,0.3263,-0.0014,0.1371,1.0856,1.0942,44.44992,20.27307,2016-01-19-08-42-25,92.0941,0.498084784,-0.390682012,1.085621834,its vezbe
4390,96,13,0.13,0.1261,0.2561,0.3137,-0.7193,-0.3536,-0.8272,1.1519,44.4554633,20.2751066,2016-01-19-08-42-54,50.3812,0.823898315,-0.437734336,-0.82723856,its vezbe
4391,96,13,0.177,0.1639,0.3146,0.3964,0.386,-0.1841,1.3869,1.4514,44.457565,20.2753666,2016-01-19-08-43-04,78.6858,0.847053051,-0.525478721,1.386946678,its vezbe
4392,96,13,0.1699,0.1386,0.3113,0.3807,0.3763,-0.0936,0.9707,1.0453,44.4591433,20.2753533,2016-01-19-08-43-12,76.6271,-0.964182615,0.351426363,0.970650673,its vezbe
4393,96,13,0.129,0.1063,0.2773,0.3237,-0.1661,-0.2685,-0.8182,0.877,44.4637416,20.2745949,2016-01-19-08-43-34,82.6512,0.372433186,0.337906122,-0.818223476,its vezbe
4394,96,13,0.1193,0.1359,0.2704,0.3253,-0.275,0.3297,-0.7582,0.8713,44.4652666,20.27474,2016-01-19-08-43-43,80.2998,-0.437593579,-0.480470479,0.859250069,its vezbe
4395,96,13,0.1197,0.1189,0.2602,0.3101,-0.0847,0.1187,-0.8345,0.8471,44.467,20.2749466,2016-01-19-08-43-52,80.4962,0.531060696,-0.443412274,-0.834506035,its vezbe
4396,96,13,0.1131,0.1229,0.2518,0.3022,0.2439,-0.0816,0.7452,0.7883,44.4695383,20.2756533,2016-01-19-08-44-05,74.1663,-0.288956523,0.427246809,0.745191574,its vezbe
4397,96,13,0.1489,0.1541,0.2848,0.3564,0.2275,-0.3679,0.9198,1.0164,44.4708683,20.27611,2016-01-19-08-44-12,83.4943,0.521829128,0.485927701,0.919802666,its vezbe
4398,96,13,0.1489,0.1382,0.2919,0.3556,-0.3373,-0.1516,-0.9992,1.0654,44.4737433,20.2769349,2016-01-19-08-44-25,78.5728,-0.519245386,0.407233715,-1.02328968,its vezbe
4399,96,13,0.137,0.1252,0.2994,0.3523,0.1027,0.2206,-1.0807,1.1077,44.4745233,20.2773983,2016-01-19-08-44-31,79.5141,0.537720442,-0.510763884,-1.080694199,its vezbe
4400,96,13,0.1271,0.1305,0.2768,0.3314,-0.2671,-0.4352,-1.115,1.2263,44.4769016,20.2777683,2016-01-19-08-44-43,76.1917,0.604560614,-0.435162127,-1.114953995,its vezbe
4401,96,13,0.1787,0.1372,0.3642,0.4283,0.4317,0.5926,1.749,1.8965,44.4787933,20.27844,2016-01-19-08-44-55,18.5004,-1.08515954,0.592564821,1.806554794,its vezbe
4402,96,13,0.1059,0.126,0.232,0.2844,0.0877,-0.3043,-1.011,1.0594,44.4808049,20.2785666,2016-01-19-08-45-05,68.4961,-0.452812552,-0.334546536,-1.010951519,its vezbe
4403,96,13,0.1607,0.1266,0.3495,0.405,0.9784,-0.169,3.0138,3.1731,44.4821133,20.2788499,2016-01-19-08-45-12,66.3281,0.978446007,0.354069948,3.013774872,its vezbe
4404,96,13,0.1011,0.121,0.2452,0.2915,0.2223,-0.4147,-1.1648,1.2562,44.4840799,20.2787083,2016-01-19-08-45-23,66.1225,-0.372146726,-0.414705724,-1.164761066,its vezbe
4405,96,13,0.1027,0.1278,0.2362,0.2876,-0.0145,0.6763,0.5985,0.9032,44.4859983,20.2790133,2016-01-19-08-45-35,67.2287,-0.31185782,0.676335573,0.750665665,its vezbe
4406,96,13,0.0991,0.1178,0.2186,0.2674,0.0432,0.1562,-0.7085,0.7268,44.4874716,20.2791966,2016-01-19-08-45-43,75.2114,0.269646406,0.339281201,-0.708460808,its vezbe
4407,96,13,0.0934,0.1185,0.2411,0.2844,-0.2339,-0.0448,0.5786,0.6257,44.4894416,20.2798616,2016-01-19-08-45-54,74.4832,-0.258656025,0.310751557,-0.593306541,its vezbe
4408,96,13,0.089,0.115,0.2298,0.272,-0.0236,0.1333,0.869,0.8795,44.4910666,20.2809883,2016-01-19-08-46-04,61.7827,-0.282516003,-0.440213263,0.869002342,its vezbe
4409,96,13,0.1021,0.1142,0.2117,0.2614,-0.2478,0.1491,0.5544,0.6253,44.4913233,20.2827649,2016-01-19-08-46-14,60.3837,0.318137884,0.368591785,0.554368019,its vezbe
4410,96,13,0.1226,0.129,0.3022,0.3507,0.1126,-0.2506,-0.8475,0.8909,44.49447,20.2843683,2016-01-19-08-46-25,68.8427,0.419333905,0.426035881,0.847527504,its vezbe
4411,96,13,0.1544,0.1462,0.2537,0.331,-0.6777,-0.3706,-1.2841,1.4985,44.49456,20.28576,2016-01-19-08-46-35,16.6844,0.849698305,-0.422768891,-1.28407383,its vezbe
4412,96,13,0.1127,0.114,0.3155,0.3539,-0.4695,0.1349,-1.3317,1.4185,44.4982633,20.28649,2016-01-19-08-46-43,37.4917,-0.469528317,-0.481696337,-1.331690311,its vezbe
4413,96,13,0.1576,0.1476,0.2871,0.3592,0.784,0.0134,0.9863,1.26,44.4983383,20.2885733,2016-01-19-08-46-55,74.5128,0.869765282,0.577079773,-1.116689205,its vezbe
4414,96,13,0.1048,0.1077,0.2071,0.2559,0.1652,0.1308,0.5695,0.6072,44.4994616,20.2898599,2016-01-19-08-47-05,27.6097,-0.315134287,0.329847336,0.569484711,its vezbe
4415,96,13,0.1202,0.1148,0.2698,0.3169,0.2513,-0.1456,0.9019,0.9475,44.5024683,20.29086,2016-01-19-08-47-16,84.3115,-0.466524601,-0.290546596,0.901875496,its vezbe
4416,96,13,0.1286,0.1221,0.2931,0.3425,-0.032,-0.4375,-1.6588,1.7159,44.5037516,20.2917133,2016-01-19-08-47-26,27.1613,-0.589425921,-0.4375,-1.658837795,its vezbe
4417,96,13,0.1226,0.129,0.2606,0.3156,-0.0913,-0.3299,-0.7719,0.8444,44.5051033,20.2926766,2016-01-19-08-47-35,62.9464,-0.496011257,0.348981619,-0.793691635,its vezbe
4418,96,13,0.1174,0.1159,0.2947,0.3377,-0.1643,-0.021,-1.109,1.1213,44.5071383,20.2933016,2016-01-19-08-47-45,55.1101,-0.527174115,0.345380902,-1.109041214,its vezbe
4419,96,13,0.0839,0.0822,0.1733,0.2094,-0.1819,0.0984,0.5022,0.5431,44.5108666,20.2948383,2016-01-19-08-48-13,41.3738,0.267535448,0.280068398,0.502202988,its vezbe
4420,96,13,0.0965,0.0879,0.1996,0.2385,0.2816,0.0598,0.7804,0.8318,44.5120666,20.2950733,2016-01-19-08-48-26,35.6035,0.34774518,0.315171361,0.780391693,its vezbe
4421,96,13,0.0957,0.0787,0.164,0.2056,-0.1121,0.0145,0.6227,0.6328,44.5130833,20.2945733,2016-01-19-08-48-35,32.5368,-0.377678037,-0.266820371,0.622655869,its vezbe
4422,96,13,0.0372,0.0647,0.2019,0.2152,0.0517,-0.0159,-0.6719,0.6741,44.5134933,20.294625,2016-01-19-08-48-53,0,-0.166761875,0.150846064,-0.671880722,its vezbe
4423,96,13,0.1188,0.0895,0.132,0.1988,-0.3783,0.0066,-0.53,0.6512,44.51364,20.2944733,2016-01-19-08-49-14,0,-0.468942523,0.260501027,-0.530024529,its vezbe
4424,96,13,0.122,0.1374,0.192,0.2658,-0.5902,0.2345,-1.3091,1.455,44.5143666,20.2942116,2016-01-19-08-49-26,39.1409,0.641484737,-0.512847066,-1.309104443,its vezbe
4425,96,13,0.1417,0.1646,0.2494,0.3308,0.546,-0.2315,1.6537,1.7569,44.5151133,20.2939883,2016-01-19-08-49-33,35.6128,-0.660859346,-0.562231898,1.653716087,its vezbe
4426,96,13,0.17,0.1785,0.2578,0.3566,-0.7145,-0.1553,-0.5489,0.9142,44.5164283,20.29354,2016-01-19-08-49-44,52.7253,-0.714457512,-0.74433291,0.629281044,its vezbe
4427,96,13,0.1534,0.128,0.2487,0.319,-0.3811,-0.1727,-0.9352,1.0245,44.5181616,20.2929583,2016-01-19-08-49-57,53.9779,-0.779397726,-0.349356383,-0.935217857,its vezbe
4428,96,13,0.1429,0.1496,0.2656,0.3367,0.1977,0.2894,1.0216,1.08,44.5188466,20.2927416,2016-01-19-08-50-02,56.8352,-0.524348497,-0.470376462,1.021579742,its vezbe
4429,96,13,0.1306,0.1281,0.2563,0.3149,-0.1412,0.1541,0.7824,0.8098,44.5206049,20.2937466,2016-01-19-08-50-17,23.3052,0.465687275,0.335260987,0.782405853,its vezbe
4430,96,13,0.1456,0.1408,0.2234,0.3015,0.0712,-0.4003,0.9053,0.9925,44.5224616,20.29332,2016-01-19-08-50-26,69.254,-0.633205533,-0.435860157,0.905334473,its vezbe
4431,96,13,0.1282,0.1443,0.238,0.3065,0.3985,0.203,0.8652,0.974,44.52473,20.2932733,2016-01-19-08-50-37,79.6067,-0.691784143,0.453194857,0.865205765,its vezbe
4432,96,13,0.1426,0.1596,0.2221,0.3085,-0.0847,-0.4883,-0.8597,0.9923,44.525715,20.2932866,2016-01-19-08-50-42,79.2787,0.634850264,0.672720909,-0.859668732,its vezbe
4433,96,13,0.146,0.1366,0.244,0.3155,-0.0717,-0.2607,-1.2521,1.281,44.5230983,20.294145,2016-01-19-08-50-50,15.9451,-0.759402871,0.726978183,-1.252092361,its vezbe
4434,96,13,0.2353,0.2386,0.3348,0.4737,-0.0947,0.85,1.26,1.5229,44.5311499,20.2967666,2016-01-19-08-51-17,63.0446,-1.164007068,-0.957883656,1.260047913,its vezbe
4435,96,13,0.1437,0.1708,0.2454,0.3317,0.3217,-0.5501,0.5966,0.873,44.5319883,20.29787,2016-01-19-08-51-27,27.102,0.437706947,-0.550051391,-0.820894241,its vezbe
4436,96,13,0.142,0.1489,0.2216,0.3024,0.4751,-0.0924,0.5669,0.7454,44.5339766,20.2982483,2016-01-19-08-51-37,59.4146,0.47512722,0.460223436,0.642895699,its vezbe
4437,96,13,0.1227,0.1443,0.2131,0.2851,0.0913,-0.1312,0.6556,0.6748,44.5351933,20.2987466,2016-01-19-08-51-47,65.7111,-0.365254164,-0.430415809,0.655594826,its vezbe
4438,96,13,0.1361,0.1444,0.2075,0.2871,0.0956,-0.2078,-0.8161,0.8476,44.5365899,20.298735,2016-01-19-08-51-52,70.8439,0.428752184,0.436970353,-0.816148758,its vezbe
4439,96,13,0.1335,0.131,0.1762,0.2569,-0.0865,-0.3327,-0.4848,0.5943,44.5395649,20.2994516,2016-01-19-08-52-07,81.0595,-0.482394934,-0.332744747,-0.484790802,its vezbe
4440,96,13,0.1349,0.1464,0.1973,0.2803,-0.3573,0.6274,0.1261,0.733,44.5415299,20.300105,2016-01-19-08-52-16,87.0354,-0.486477852,0.627443552,0.560409546,its vezbe
4441,96,13,0.1166,0.1361,0.2136,0.2788,-0.084,-0.3035,-0.569,0.6504,44.5432566,20.3005766,2016-01-19-08-52-25,84.3652,0.304917336,0.425833941,0.615176201,its vezbe
4442,96,13,0.1817,0.206,0.2576,0.3766,0.4564,0.2694,0.7818,0.9445,44.5461983,20.30061,2016-01-19-08-52-38,82.5122,0.631816626,0.521891832,0.918909073,its vezbe
